AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME,LATITUDE,LONGITUDE
AXP,Spring Point Airport,"Spring Point, The Bahamas",The Bahamas,22.44194444,-73.97055556
AXP,Spring Point Airport,"Spring Point, The Bahamas",The Bahamas,22.44194444,-73.97055556
AXS,Altus Municipal,"Altus, OK",United States,34.69805556,-99.33805556
AXS,Altus/Quartz Mountain Regional,"Altus, OK",United States,34.69888889,-99.33833333
AXT,Akita Airport,"Akita, Japan",Japan,39.61555556,140.21861111
AXU,Axum Airport,"Axum, Ethiopia",Ethiopia,14.12083333,38.71666667
AXU,Axum Airport,"Axum, Ethiopia",Ethiopia,14.14694444,38.77138889
AXU,Axum Airport,"Axum, Ethiopia",Ethiopia,14.14694444,38.77138889
AXU,Axum Airport,"Axum, Ethiopia",Ethiopia,14.14694444,38.77250000
AXU,Axum Atse Yohannes IV,"Axum, Ethiopia",Ethiopia,14.14694444,38.77250000
AXU,Axum Atse Yohannes IV,"Axum, Ethiopia",Ethiopia,14.14694444,38.77250000
AXV,Neil Armstrong,"Wapakoneta, OH",United States,40.49333333,-84.29888889
AXV,Neil Armstrong,"Wapakoneta, OH",United States,40.49361111,-84.29805556
AXX,Angel Fire,"Eagle Nest, NM",United States,36.42055556,-105.28944444
AXX,Angel Fire,"Eagle Nest, NM",United States,36.42194444,-105.29000000
AYL,Anthony Lagoon Airport,"Anthony Lagoon, Australia",Australia,-18.01666667,135.55000000
AYP,Ayacucho Airport,"Ayacucho, Peru",Peru,-13.13333333,-74.20000000
AYP,Coronel FAP Alfredo Mendivil Duarte,"Ayacucho, Peru",Peru,-13.15472222,-74.20444444
AYQ,Ayers Rock Connellan,"Ayers Rock, Australia",Australia,-25.18611111,130.97555556
AYQ,Ayers Rock Connellan,"Ayers Rock, Australia",Australia,-25.18555556,130.97666667
AYR,Ayr Airport,"Ayr, Australia",Australia,-19.59666667,147.32444444
AYR,Ayr Airport,"Ayr, Australia",Australia,-19.59666667,147.32500000
AYR,Ayr Airport,"Ayr, Australia",Australia,-19.59666667,147.32500000
AYR,Ayr Airport,"Ayr, Australia",Australia,-19.59305556,147.32416667
AYR,Ayr Airport,"Ayr, Australia",Australia,-19.58444444,147.32916667
AYR,Ayr Airport,"Ayr, Australia",Australia,-19.58444444,147.32916667
AYS,Waycross Ga,"Waycross, GA",United States,31.24916667,-82.39555556
AYS,Waycross-Ware County,"Waycross, GA",United States,31.24833333,-82.39527778
AYS,Waycross-Ware County,"Waycross, GA",United States,31.24861111,-82.39666667
AYT,Antalya Airport,"Antalya, Turkey",Turkey,36.89861111,30.80055556
AYT,Antalya Airport,"Antalya, Turkey",Turkey,36.89972222,30.79750000
AYT,Antalya Airport,"Antalya, Turkey",Turkey,36.90555556,30.79055556
AYW,Ayawasi Airport,"Ayawasi, Indonesia",Indonesia,-1.15972222,132.46333333
AYW,Ayawasi Airport,"Ayawasi, Indonesia",Indonesia,-1.15972222,132.46416667
AYW,Ayawasi Airport,"Ayawasi, Indonesia",Indonesia,-1.14166667,132.47833333
AZ1,Valle,"Grand Canyon, AZ",United States,35.65055556,-112.14805556
AZ1,Valle,"Grand Canyon, AZ",United States,35.65083333,-112.14805556
AZ2,H. A. Clark Memorial Field,"Williams, AZ",United States,35.30222222,-112.19416667
AZ2,H. A. Clark Memorial Field,"Williams, AZ",United States,35.30555556,-112.19444444
AZ3,Glendale Municipal,"Glendale, AZ",United States,33.52694444,-112.29527778
AZ3,Glendale Municipal,"Glendale, AZ",United States,33.52722222,-112.29527778
AZ4,Sheepy Hollow Ranch,"Salome, AZ",United States,33.78750000,-113.64250000
AZ5,Springerville Municipal,"Springerville, AZ",United States,34.11805556,-109.31083333
AZ5,Springerville Municipal,"Springerville, AZ",United States,34.12944444,-109.31083333
AZ5,Springerville Municipal,"Springerville, AZ",United States,34.12944444,-109.31083333
AZ6,Gila Bend Municipal,"Gila Bend, AZ",United States,32.96027778,-112.67361111
AZ7,Colorado City Municipal,"Colorado City, AZ",United States,36.96000000,-113.01388889
AZ8,Ruby Star Airpark,"Green Valley, AZ",United States,31.90916667,-111.12083333
AZ9,Coolidge Municipal,"Coolidge, AZ",United States,32.93611111,-111.42638889
AZA,Phoenix - Mesa Gateway,"Phoenix, AZ",United States,33.30777778,-111.65555556
AZD,Shahid Sadooghi,"Yazd, Iran",Iran,31.90500000,54.27638889
AZD,Shahid Sadooghi,"Yazd, Iran",Iran,31.90500000,54.27638889
AZD,Shahid Sadooghi International,"Yazd, Iran",Iran,31.90500000,54.27638889
AZD,Yazd Airport,"Yazd, Iran",Iran,31.89777778,54.28166667
AZD,Yazd Shahid Sadooghi,"Yazd, Iran",Iran,31.90500000,54.27638889
AZD,Yazd Shahid Sadooghi,"Yazd, Iran",Iran,31.90500000,54.27638889
AZG,Pablo L. Sidar,"Apatzingan, Mexico",Mexico,19.09361111,-102.39361111
AZI,Al Bateen Executive,"Abu Dhabi, United Arab Emirates",United Arab Emirates,24.42833333,54.45805556
AZO,Kalamazoo/Battle Creek International,"Kalamazoo, MI",United States,42.23444444,-85.55166667
AZO,Kalamazoo/Battle Creek International,"Kalamazoo, MI",United States,42.23638889,-85.55361111
AZR,Touat Cheikh Sidi Mohamed Belkebir,"Adrar, Nigeria",Nigeria,27.83777778,-0.18638889
AZS,El Catey International,"Samana, Dominican Republic",Dominican Republic,19.26944444,-69.73694444
AZS,Samana El Catey International,"Samana, Dominican Republic",Dominican Republic,19.26666667,-69.75000000
B19,Biddeford Municipal,"Biddeford, ME",United States,43.46416667,-70.47250000
B1C,Blackfish Lodge,"Baker Island, Canada",Canada,50.75194444,-126.58722222
B21,Sugarloaf Regional,"Carrabassett, ME",United States,45.08527778,-70.21638889
B21,Sugarloaf Regional,"Carrabassett, ME",United States,45.08527778,-70.21638889
B21,Sugarloaf Regional,"Carrabassett, ME",United States,45.08527778,-70.21638889
B21,Sugarloaf Regional,"Carrabassett, ME",United States,45.08555556,-70.21638889
B21,Sugarloaf Regional,"Carrabassett, ME",United States,45.08555556,-70.21638889
B21,Sugarloaf Regional,"Carrabassett, ME",United States,45.08611111,-70.21611111
B2C,Blind Channel Water Aerodrome,"Blind Channel, Canada",Canada,50.40194444,-125.41916667
B3C,Minstrel Island Water Aerodrome,"Minstrel Island, Canada",Canada,50.61888889,-126.31777778
B4C,Simoom Sound Water Aerodrome,"Simoom Sound, Canada",Canada,50.75194444,-126.50111111
BAA,Bialla Airport,"Bialla, Papua New Guinea",Papua New Guinea,-5.33055556,151.00805556
BAA,Bialla Airport,"Bialla, Papua New Guinea",Papua New Guinea,-5.31666667,151.03333333
BAB,Beale AFB,"Marysville, CA",United States,39.13611111,-121.43666667
BAB,Beale AFB,"Marysville, CA",United States,39.13611111,-121.43555556
BAC,Barranca de Upia Airport,"Barranca de Upia, Colombia",Colombia,4.56916667,-72.96722222
BAD,Barksdale AFB,"Shreveport, LA",United States,32.50166667,-93.66250000
BAD,Barksdale AFB,"Shreveport, LA",United States,32.50194444,-93.66277778
BAD,Barksdale AFB,"Shreveport, LA",United States,32.50194444,-93.66277778
BAD,Barksdale AFB,"Shreveport, LA",United States,32.50194444,-93.66250000
BAD,Barksdale AFB,"Shreveport, LA",United States,32.50194444,-93.66250000
BAE,Barcelonnette Airport,"Barcelonnette, France",France,44.38333333,6.63333333
BAF,Barnes Municipal,"Westfield, MA",United States,42.15805556,-72.71583333
BAF,Barnes Municipal,"Westfield, MA",United States,42.15805556,-72.71583333
BAF,Barnes Municipal,"Westfield, MA",United States,42.16000000,-72.71638889
BAF,Westfield Barnes Regional,"Westfield, MA",United States,42.15805556,-72.71583333
BAF,Westfield Barnes Regional,"Westfield, MA",United States,42.15805556,-72.71583333
BAG,Baguio Airport,"Baguio, Philippines",Philippines,16.37500000,120.61888889
BAG,Baguio Airport,"Baguio, Philippines",Philippines,16.37500000,120.61888889
BAG,Baguio Airport,"Baguio, Philippines",Philippines,16.37500000,120.61972222
BAG,Baguio Airport,"Baguio, Philippines",Philippines,16.37500000,120.61972222
BAG,Baguio Airport,"Baguio, Philippines",Philippines,16.37666667,120.61777778
BAH,Bahrain International,"Manama, Bahrain",Bahrain,26.26777778,50.63694444
BAH,Bahrain International,"Manama, Bahrain",Bahrain,26.26805556,50.63694444
BAH,Bahrain International,"Manama, Bahrain",Bahrain,26.26805556,50.63694444
BAH,Bahrain International,"Manama, Bahrain",Bahrain,26.27083333,50.63361111
BAH,Bahrain International,"Manama, Bahrain",Bahrain,26.27083333,50.63361111
BAH,Bahrain International,"Manama, Bahrain",Bahrain,26.27083333,50.63750000
BAI,Buenos Aires Airport,"Buenos Aires, Costa Rica",Costa Rica,9.16333333,-83.33027778
BAI,Buenos Aires Airport,"Buenos Aires, Costa Rica",Costa Rica,9.16361111,-83.33000000
BAI,Buenos Aires Airport,"Buenos Aires, Costa Rica",Costa Rica,9.16583333,-83.33250000
BAK,Baku Metropolitan Area,"Baku, Azerbaijan",Azerbaijan,40.46750000,50.04666667
BAK,Bina International,"Baku, Azerbaijan",Azerbaijan,40.46750000,50.04666667
BAK,Bina International,"Baku, U.S.S.R.",U.S.S.R.,40.46750000,50.04666667
BAL,Batman Airport,"Batman, Turkey",Turkey,37.92888889,41.11666667
BAL,Batman Airport,"Batman, Turkey",Turkey,37.93166667,41.11888889
BAL,Friendship International,"Baltimore, MD",United States,39.17555556,-76.67138889
BAM,Battle Mountain Airport,"Battle Mountain, NV",United States,40.59916667,-116.87444444
BAM,Lander County,"Battle Mountain, NV",United States,40.59750000,-116.87222222
BAO,Udorn AB,"Ban Mak Khaeng, Thailand",Thailand,17.38305556,102.80000000
BAQ,Ernesto Cortissoz,"Barranquilla, Colombia",Colombia,10.88944444,-74.78055556
BAQ,Ernesto Cortissoz,"Barranquilla, Colombia",Colombia,10.88972222,-74.78083333
BAQ,Ernesto Cortissoz International,"Barranquilla, Colombia",Colombia,10.89611111,-74.77888889
BAR,Baker AAF,"Baker Island, AK",United States,55.36666667,-133.60000000
BAT,Barth Airport,"Barth, East Germany",East Germany,54.33888889,12.71138889
BAT,Chafei Amsei,"Barretos, Brazil",Brazil,-20.58500000,-48.59527778
BAT,Chafei Amsei,"Barretos, Brazil",Brazil,-20.58472222,-48.59444444
BAT,Chafei Amsei,"Barretos, Brazil",Brazil,-20.58472222,-48.59416667
BAT,Chafei Amsei,"Barretos, Brazil",Brazil,-20.58444444,-48.59416667
BAU,Bauru Airport,"Bauru, Brazil",Brazil,-22.34500000,-49.05388889
BAU,Bauru-Arealva,"Bauru, Brazil",Brazil,-22.16111111,-49.07000000
BAU,Bauru-Arealva,"Bauru, Brazil",Brazil,-22.15777778,-49.06833333
BAV,Baotou Airport,"Baotou, China",China,40.55944444,109.99833333
BAV,Baotou Airport,"Baotou, China",China,40.66666667,109.98333333
BAX,Barnaul Airport,"Barnaul, Russia",Russia,53.36333333,83.53944444
BAX,Barnaul Airport,"Barnaul, Russia",Russia,53.36333333,83.53972222
BAX,Barnaul Airport,"Barnaul, Russia",Russia,53.36333333,83.53972222
BAX,Barnaul Airport,"Barnaul, Russia",Russia,53.36333333,83.53972222
BAX,Barnaul Airport,"Barnaul, Russia",Russia,53.36388889,83.54194444
BAX,Mikhaylovka,"Barnaul, Russia",Russia,53.36333333,83.53972222
BAX,Mikhaylovka,"Barnaul, Russia",Russia,53.36333333,83.53972222
BAY,Baia Mare Airport,"Baia Mare, Romania",Romania,47.65000000,23.46666667
BAY,Baia Mare Airport,"Baia Mare, Romania",Romania,47.65833333,23.46611111
BAY,Maramures,"Baia Mare, Romania",Romania,47.65833333,23.46611111
BAY,Maramures,"Baia Mare, Romania",Romania,47.65861111,23.46388889
BAZ,Barcelos Airport,"Barcelos, Brazil",Brazil,-0.98138889,-62.91972222
BAZ,Barcelos Airport,"Barcelos, Brazil",Brazil,-0.98138889,-62.91972222
BAZ,Barcelos Airport,"Barcelos, Brazil",Brazil,-0.98111111,-62.91833333
BAZ,Barcelos Airport,"Barcelos, Brazil",Brazil,-0.98111111,-62.91833333
BBA,Balmaceda Airport,"Balmaceda, Chile",Chile,-45.91666667,-71.69500000
BBA,Balmaceda Airport,"Balmaceda, Chile",Chile,-45.91611111,-71.68944444
BBC,Bay City Municipal,"Bay City, TX",United States,28.97305556,-95.86333333
BBC,Bay City Municipal,"Bay City, TX",United States,28.97333333,-95.86333333
BBC,Bay City Municipal,"Bay City, TX",United States,28.97333333,-95.86333333
BBC,Bay City Regional,"Bay City, TX",United States,28.97333333,-95.86333333
BBC,Bay City Regional,"Bay City, TX",United States,28.97333333,-95.86333333
BBD,Curtis Field,"Brady, TX",United States,31.17916667,-99.32388889
BBF,N Eng Heliport,"Burlington, MA",United States,42.50833333,-71.18333333
BBH,Al-Baha Airport,"Al-Baha, Saudi Arabia",Saudi Arabia,20.29611111,41.63416667
BBI,Bhubaneswar Airport,"Bhubaneswar, India",India,20.24361111,85.82000000
BBI,Bhubaneswar Airport,"Bhubaneswar, India",India,20.24444444,85.81777778
BBI,Biju Patnaik International,"Bhubaneswar, India",India,20.24444444,85.81777778
BBI,Biju Patnaik International,"Bhubaneswar, India",India,20.25083333,85.81277778
BBK,Kasane,"Kasane North West, Botswana",Botswana,-17.83138889,25.16666667
BBK,Kasane,"Kasane North West, Botswana",Botswana,-17.83138889,25.16666667
BBK,Kasane,"Kasane North West, Botswana",Botswana,-17.83083333,25.16277778
BBO,Berbera International,"Berbera, Somalia",Somalia,10.38444444,44.93611111
BBO,Berbera International,"Berbera, Somalia",Somalia,10.38916667,44.94111111
BBO,Berbera International,"Berbera, Somalia",Somalia,10.38916667,44.94111111
BBO,Berbera International,"Berbera, Somalia",Somalia,10.38916667,44.94138889
BBO,Berbera International,"Berbera, Somalia",Somalia,10.38916667,44.94138889
BBO,Berbera International,"Berbera, Somalia",Somalia,10.39166667,44.95000000
BBQ,Cocoa Point,"Barbuda, Antigua and Barbuda",Antigua and Barbuda,17.55555556,-61.76500000
BBQ,Cocoa Point,"Barbuda, Antigua and Barbuda - UK",Antigua and Barbuda - UK,17.55555556,-61.76500000
BBR,Baillif,"Basse Terre, Guadeloupe",Guadeloupe,16.01333333,-61.74222222
BBR,Baillif,"Basse Terre, Guadeloupe",Guadeloupe,16.01333333,-61.74222222
BBR,Baillif,"Basse Terre, Guadeloupe",Guadeloupe,16.01361111,-61.74305556
BBR,Baillif,"Basse Terre, Guadeloupe",Guadeloupe,16.01361111,-61.74305556
BBR,Baillif,"Basse Terre, Guadeloupe",Guadeloupe,16.01611111,-61.73888889
BBS,Blackbushe Airport,"Blackbushe, United Kingdom",United Kingdom,51.32388889,-0.84777778
BBS,Blackbushe Airport,"Blackbushe, United Kingdom",United Kingdom,51.32388889,-0.84750000
BBS,Blackbushe Airport,"Blackbushe, United Kingdom",United Kingdom,51.32444444,-0.84055556
BBT,Berberati Airport,"Berberati, Central African Republic",Central African Republic,4.21916667,15.78805556
BBT,Berberati Airport,"Berberati, Central African Republic",Central African Republic,4.22138889,15.78638889
BBT,Berberati Airport,"Berberati, Central African Republic",Central African Republic,4.22138889,15.78638889
BBT,Berberati Airport,"Berberati, Central African Republic",Central African Republic,4.22166667,15.78638889
BBT,Berberati Airport,"Berberati, Central African Republic",Central African Republic,4.22166667,15.78638889
BBU,Aurel Vlaicu,"Bucharest, Romania",Romania,44.50333333,26.10277778
BBU,Aurel Vlaicu,"Bucharest, Romania",Romania,44.50333333,26.10277778
BBU,Baneasa,"Bucharest, Romania",Romania,44.50000000,26.10000000
BBU,Baneasa Aurel Vlaicu,"Bucharest, Romania",Romania,44.50333333,26.10277778
BBU,Baneasa Aurel Vlaicu,"Bucharest, Romania",Romania,44.50333333,26.10277778
BBW,Broken Bow Municipal,"Broken Bow, NE",United States,41.43638889,-99.64222222
BBW,Broken Bow Municipal Keith Glaze Field,"Broken Bow, NE",United States,41.43638889,-99.64222222
BBW,Broken Bow Municipal Keith Glaze Field,"Broken Bow, NE",United States,41.43638889,-99.64222222
BBW,Broken Bow Municipal Kieth Glaze Field,"Broken Bow, NE",United States,41.43638889,-99.64222222
BBX,Blue Bell Airport,"Blue Bell, PA",United States,40.13666667,-75.26750000
BBX,Wings Field,"Blue Bell, PA",United States,40.13666667,-75.26750000
BBX,Wings Field,"Blue Bell, PA",United States,40.13750000,-75.26527778
BBY,Bambari Airport,"Bambari, Central African Republic",Central African Republic,5.84583333,20.64972222
BBY,Bambari Airport,"Bambari, Central African Republic",Central African Republic,5.84583333,20.64972222
BBY,Bambari Airport,"Bambari, Central African Republic",Central African Republic,5.84694444,20.64972222
BBZ,Zambezi Airport,"Zambezi, Zambia",Zambia,-13.53750000,23.10777778
BBZ,Zambezi Airport,"Zambezi, Zambia",Zambia,-13.53722222,23.11000000
BC1,Port Harvey Water Aerodrome,"Port Harvey, Canada",Canada,50.56888889,-126.27472222
BC2,Farewell Harbour,"Berry Island, Canada",Canada,50.60833333,-126.84444444
BC3,Bliss Landing Water Aerodrome,"Bliss Landing, Canada",Canada,50.03333333,-124.82222222
BC4,Cordero Lodge Airport,"Cordero Lodge, Canada",Canada,50.44666667,-125.45277778
BC5,Dent Island Lodge,"Dent Island, Canada",Canada,50.41111111,-125.18333333
BC6,Egmont Water Aerodrome,"Egmont, Canada",Canada,49.75277778,-123.93027778
BC7,Sonora Resort,"Sonora Island, Canada",Canada,50.38305556,-125.15527778
BC8,Pacific Outback Resort,"Hanson Island, Canada",Canada,50.58416667,-126.75166667
BC8,Pacific Outback Resort,"Hanson Island, Canada",Canada,50.59166667,-126.76666667
BC9,Mink Island Water Aerodrome,"Mink Island, Canada",Canada,50.11666667,-124.75000000
BCA,Gustavo Rizo,"Baracoa, Cuba",Cuba,20.36444444,-74.50638889
BCA,Gustavo Rizo,"Baracoa, Cuba",Cuba,20.36527778,-74.50611111
BCB,Virginia Tech Montgomery Exec,"Blacksburg, VA",United States,37.20944444,-80.41222222
BCB,Virginia Tech/Montgomery Executive,"Blacksburg, VA",United States,37.20722222,-80.40694444
BCB,Virginia Tech/Montgomery Executive,"Blacksburg, VA",United States,37.20777778,-80.40777778
BCC,Bear Creek Airport,"Bear Creek, AK",United States,57.61750000,-155.86722222
BCD,Bacolod Airport,"Bacolod, Philippines",Philippines,10.64250000,122.92972222
BCD,Bacolod Airport,"Bacolod, Philippines",Philippines,10.77666667,123.01916667
BCE,Bryce Canyon Airport,"Bryce Canyon, UT",United States,37.70638889,-112.14583333
BCE,Bryce Canyon Airport,"Bryce Canyon, UT",United States,37.70638889,-112.14472222
BCH,Baucau Airport,"Baucau, East Timor",East Timor,-8.49305556,126.40055556
BCH,Baucau Airport,"Baucau, Timor-Leste",Timor-Leste,-8.48555556,126.39944444
BCH,Cakung,"Baucau, Timor-Leste",Timor-Leste,-8.49305556,126.40055556
BCH,Cakung,"Baucau, Timor-Leste",Timor-Leste,-8.48555556,126.39944444
BCI,Barcaldine Airport,"Barcaldine, Australia",Australia,-23.56527778,145.30666667
BCI,Barcaldine Airport,"Barcaldine, Australia",Australia,-23.55916667,145.30194444
BCJ,Baca Grande,"Crestone, CO",United States,37.96666667,-105.76666667
BCL,Barra del Colorado Airport,"Barra del Colorado, Costa Rica",Costa Rica,10.76777778,-83.58583333
BCL,Barra del Colorado Airport,"Barra del Colorado, Costa Rica",Costa Rica,10.76861111,-83.58555556
BCM,Bacau Airport,"Bacau, Romania",Romania,46.52194444,26.91027778
BCM,Bacau Airport,"Bacau, Romania",Romania,46.52194444,26.91027778
BCM,Bacau Airport,"Bacau, Romania",Romania,46.59861111,26.88194444
BCM,George Enescu Bacau International,"Bacau, Romania",Romania,46.52194444,26.91027778
BCM,George Enescu Bacau International,"Bacau, Romania",Romania,46.52194444,26.91027778
BCN,Barcelona Airport,"Barcelona, Spain",Spain,41.29500000,2.08777778
BCN,Barcelona Airport,"Barcelona, Spain",Spain,41.29694444,2.07833333
BCN,Barcelona Airport,"Barcelona, Spain",Spain,41.29694444,2.07833333
BCN,Barcelona Airport,"Barcelona, Spain",Spain,41.29694444,2.07833333
BCN,Barcelona Airport,"Barcelona, Spain",Spain,41.30277778,2.09444444
BCN,Barcelona El Prat,"Barcelona, Spain",Spain,41.29694444,2.07833333
BCN,Barcelona-El Prat,"Barcelona, Spain",Spain,41.29694444,2.07833333
BCS,Southern Seaplane,"Belle Chasse, LA",United States,29.86611111,-90.02222222
BCT,Boca Raton Public,"Boca Raton, FL",United States,26.37083333,-80.10833333
BCY,Bulchi Airport,"Bulchi, Ethiopia",Ethiopia,6.29222222,36.88722222
BDA,Bermuda International,"Hamilton, Bermuda",Bermuda,32.36416667,-64.67861111
BDA,Bermuda NAS Kindley Field,"Hamilton, Bermuda",Bermuda,32.36333333,-64.67805556
BDA,L. F. Wade International,"Hamilton, Bermuda",Bermuda,32.36388889,-64.67777778
BDA,L. F. Wade International,"Hamilton, Bermuda",Bermuda,32.36416667,-64.67861111
BDB,Bundaberg Airport,"Bundaberg, Australia",Australia,-24.90583333,152.32083333
